,Emotions,Path
3088,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-01.wav
3089,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-77-26.wav
3090,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-77-32.wav
3091,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-08-31-00-03-01-02.wav
3092,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-77-27.wav
3093,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-06-31-02-03-01.wav
3094,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-14.wav
3095,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-01-08-31-02-03-01.wav
3096,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-02-31-02-03-01-01.wav
3097,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-02-09-31-02-03-01-03.wav
3098,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-05-31-02-03-01.wav
3099,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-10.wav
3100,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-04.wav
3101,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-01-31-02-03-01-01.wav
3102,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-04-31-02-03-01-77.wav
3103,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-01-31-02-03-01.wav
3104,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-09-01-06-31-02-03-01.wav
3105,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-05.wav
3106,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-11.wav
3107,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-02-31-02-03-01-77-03.wav
3108,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-02-31-02-03-01-77-01.wav
3109,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-02-09-31-02-03-01-04.wav
3110,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-07.wav
3111,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-09-01-05-31-02-03-01-02.wav
3112,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-77-34.wav
3113,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-77-21.wav
3114,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-01-31-02-03-01-03.wav
3115,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-01-07-31-02-03-01-77-12.wav
3116,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-04-02-09-31-02-03-01-05.wav
3117,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-12-01-10-31-02-03-01-01.wav
3118,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-02-09-31-02-03-01.wav
3119,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-02.wav
3120,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-04-31-02-03-01.wav
3121,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-01-17-31-02-03-01.wav
3122,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-01-18-31-02-03-01.wav
3123,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-07-31-02-03-01-01.wav
3124,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-12-31-02-03-01.wav
3125,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-02-06-31-02-03-01.wav
3126,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-02-31-02-03-01-02.wav
3127,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-01-06-31-02-03-01.wav
3128,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-11-31-02-03-01.wav
3129,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-01-10-31-02-03-01-02.wav
3130,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-05-02-09-31-02-03-01-01.wav
3131,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-02-31-02-03-01-01.wav
3132,fearful,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-06-02-02-31-02-03-01.wav
3133,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-12-01-14-31-02-03-01.wav
3134,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-08-01-04-31-02-03-01.wav
3135,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-02-01-03-31-02-03-01.wav
3136,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_31/03-01-03-01-07-31-02-03-01.wav
3137,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-09-36-03-03-01-77-01.wav
3138,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-12-01-01-36-03-03-01.wav
3139,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-02-02-36-03-03-01-77-02.wav
3140,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-09-36-03-03-01-77-02.wav
3141,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-02-02-36-03-03-01-77-01.wav
3142,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-10-36-03-03-01.wav
3143,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-11-36-03-03-01.wav
3144,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-07-36-03-03-01-77.wav
3145,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-02-01-01-36-03-03-01.wav
3146,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-02-14-36-03-03-01.wav
3147,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-08-36-03-03-01-77.wav
3148,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-03-01-01-36-03-03-01-77.wav
3149,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-02-36-03-03-01.wav
3150,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-05-02-01-36-03-03-01.wav
3151,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-06-36-03-03-01-77.wav
3152,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-02-01-03-36-03-03-01.wav
3153,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-15-36-03-03-01.wav
3154,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-02-15-36-03-03-01.wav
3155,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-12-36-03-03-01.wav
3156,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_36/03-01-04-01-13-36-03-03-01-77.wav
3157,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-04-01-01-38-02-03-01-04.wav
3158,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-07-38-02-03-01.wav
3159,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-04-01-01-38-02-03-01-02.wav
3160,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-01-11-38-02-03-01.wav
3161,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-02-38-02-03-01.wav
3162,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-04-01-01-38-02-03-01-01.wav
3163,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-03-01-10-38-02-03-01.wav
3164,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-08-38-02-03-01-01.wav
3165,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-03-38-02-03-01.wav
3166,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-04-01-02-38-02-03-01.wav
3167,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-08-38-02-03-01-02.wav
3168,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-08-38-02-03-01-03.wav
3169,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-12-38-02-03-01.wav
3170,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-06-38-02-03-01.wav
3171,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-04-38-02-03-01.wav
3172,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-09-38-02-03-01.wav
3173,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-03-01-05-38-02-03-01.wav
3174,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-02-10-38-02-03-01.wav
3175,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-03-38-02-03-01.wav
3176,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-08-01-17-38-02-03-01.wav
3177,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-04-38-02-03-01-01.wav
3178,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-10-38-02-03-01.wav
3179,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-04-38-02-03-01-02.wav
3180,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-03-01-02-38-02-03-01.wav
3181,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-05-38-02-03-01.wav
3182,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-03-01-04-38-02-03-01-02.wav
3183,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-03-01-03-38-02-03-01.wav
3184,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-01-07-38-02-03-01.wav
3185,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-01-38-02-03-01-01.wav
3186,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-01-38-02-03-01-02.wav
3187,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-02-02-11-38-02-03-01.wav
3188,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-01-38-02-03-01-03.wav
3189,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_38/03-01-05-02-02-38-02-03-01.wav
3190,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-02-03.wav
3191,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-17-53-02-02-02.wav
3192,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-08-53-02-02-02.wav
3193,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-29-53-02-02-02.wav
3194,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-02-02.wav
3195,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-07-53-02-02-02.wav
3196,pleasure,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-10-01-03-53-02-02-02.wav
3197,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-05-53-02-02-02.wav
3198,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-02-53-02-02-02.wav
3199,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-12-01-89-53-02-02-03.wav
3200,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-01-53-02-02-02.wav
3201,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-02-01.wav
3202,excited,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-09-01-01-53-02-02-02.wav
3203,fearful,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-06-01-20-53-02-02-02.wav
3204,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-01-53-02-02-02-01.wav
3205,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-02-53-02-02-02.wav
3206,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-20-53-01-02-02.wav
3207,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-22-53-02-02-02.wav
3208,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-01-53-02-02-02-02.wav
3209,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-29-53-02-02-02.wav
3210,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-10-53-02-02-02.wav
3211,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-34-53-02-02-02.wav
3212,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-04-01-22-53-02-02-03-01.wav
3213,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-04-53-02-02-02.wav
3214,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-25-53-02-02-02.wav
3215,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-03-53-02-02-02.wav
3216,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-04-01-10-53-02-02-04-01.wav
3217,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-64-53-02-02-02.wav
3218,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-04-01-22-53-02-02-03-02.wav
3219,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-01-41-53-02-02-03.wav
3220,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-11-53-02-02-02.wav
3221,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-68-53-02-02-02.wav
3222,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-12-53-02-02-02.wav
3223,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-12-53-02-02-02.wav
3224,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-01-18-53-02-02-02.wav
3225,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-04-01-10-53-02-02-04-07.wav
3226,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-06-53-02-02-02.wav
3227,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-19-53-02-02-02.wav
3228,sad,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-04-01-04-53-01-02-02-14.wav
3229,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-04-53-02-02-02.wav
3230,pleasure,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-10-01-26-53-02-02-02.wav
3231,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-03-53-02-02-02.wav
3232,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-03-53-02-02-02.wav
3233,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-05-53-02-02-02-01.wav
3234,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-01-53-02-02-03.wav
3235,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-03-01.wav
3236,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-42-53-02-02-03.wav
3237,pleasure,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-10-01-23-53-02-02-02.wav
3238,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-05-53-02-02-02.wav
3239,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-28-53-02-02-02.wav
3240,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-15-53-02-02-02.wav
3241,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-03-02.wav
3242,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-03-03.wav
3243,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-14-53-02-02-02.wav
3244,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-20-53-02-02-02.wav
3245,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-30-53-02-02-02.wav
3246,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-09-53-02-02-02.wav
3247,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-02-01-53-02-02-02.wav
3248,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-20-53-02-02-02.wav
3249,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-01-53-02-02-02.wav
3250,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-01-31-53-02-02-02.wav
3251,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-18-53-02-02-02.wav
3252,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-02-02-53-02-02-03-05.wav
3253,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-04-53-02-02-02.wav
3254,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-23-53-02-02-03.wav
3255,angry,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-05-01-30-53-02-02-02.wav
3256,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-02-53-01-02-02.wav
3257,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-30-53-02-02-02-01.wav
3258,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-03-53-02-02-02.wav
3259,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-27-53-02-02-02.wav
3260,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-40-53-02-02-03.wav
3261,disappointment,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-12-01-01-53-02-02-02-01.wav
3262,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-05-53-02-02-02.wav
3263,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-02-53-02-02-02.wav
3264,surprised,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-08-01-23-53-02-02-02.wav
3265,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-19-53-02-02-02.wav
3266,neutral,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-02-01-03-53-02-02-02-02.wav
3267,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-43-53-02-02-03.wav
3268,disgust,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-07-01-45-53-02-02-02.wav
3269,happy,/Users/stephen/Desktop/Speech_Commands/Data/ASVP-ESD_UPDATE/Audio/actor_53/03-01-03-01-04-53-02-02-02.wav
