,Emotions,Folder,Filename,Sample_Rate,Num_Frames,Duration
2862,happy,actor_9,/03-01-03-01-19-09-02-03-01.wav,16000,45977,2.8735625
2863,surprised,actor_9,/03-01-08-02-04-09-02-03-01.wav,16000,38035,2.3771875
2864,happy,actor_9,/03-01-03-01-31-09-02-03-01-77.wav,16000,70218,4.388625
2865,angry,actor_9,/03-01-05-02-06-09-02-03-01.wav,16000,30094,1.880875
2866,angry,actor_9,/03-01-05-02-22-09-02-03-01.wav,16000,61859,3.8661875
2867,neutral,actor_9,/03-01-02-01-12-09-02-03-01.wav,16000,62277,3.8923125
2868,neutral,actor_9,/03-01-02-02-09-09-02-03-01.wav,16000,149213,9.3258125
2869,angry,actor_9,/03-01-05-02-03-09-02-03-01.wav,16000,77742,4.858875
2870,happy,actor_9,/03-01-03-01-01-09-00-03-01.wav,16000,53918,3.369875
2871,disappointment,actor_9,/03-01-12-02-07-09-02-03-01.wav,16000,126643,7.9151875
2872,neutral,actor_9,/03-01-02-02-07-09-02-03-01-03.wav,16000,62695,3.9184375
2873,angry,actor_9,/03-01-05-02-06-09-02-03-01-77.wav,16000,101983,6.3739375
2874,sad,actor_9,/03-01-04-02-15-09-02-03-01-02.wav,16000,46395,2.8996875
2875,angry,actor_9,/03-01-05-01-04-09-02-03-01.wav,16000,53918,3.369875
2876,neutral,actor_9,/03-01-02-02-07-09-02-03-01-02.wav,16000,78577,4.9110625
2877,happy,actor_9,/03-01-03-01-13-09-02-03-01.wav,16000,101983,6.3739375
2878,happy,actor_9,/03-01-03-01-21-09-02-03-01.wav,16000,62277,3.8923125
2879,angry,actor_9,/03-01-05-02-15-09-02-03-01.wav,16000,62695,3.9184375
2880,angry,actor_9,/03-01-05-02-31-09-02-03-01.wav,16000,14212,0.88825
2881,happy,actor_9,/03-01-03-01-05-09-02-03-01.wav,16000,46395,2.8996875
2882,neutral,actor_9,/03-01-02-01-06-09-02-03-01.wav,16000,28422,1.776375
2883,happy,actor_9,/03-01-03-01-02-09-02-03-01.wav,16000,69800,4.3625
2884,happy,actor_9,/03-01-03-01-26-09-02-03-01.wav,16000,38035,2.3771875
2885,angry,actor_9,/03-01-05-01-28-09-02-03-01.wav,16000,135420,8.46375
2886,neutral,actor_9,/03-01-02-01-22-09-02-03-01.wav,16000,22571,1.4106875
2887,happy,actor_9,/03-01-03-01-29-09-02-03-01.wav,16000,41797,2.6123125
2888,neutral,actor_9,/03-01-02-01-10-09-02-03-01.wav,16000,101983,6.3739375
2889,angry,actor_9,/03-01-05-01-27-09-02-03-01.wav,16000,30094,1.880875
2890,neutral,actor_9,/03-01-02-01-09-09-02-03-01.wav,16000,101983,6.3739375
2891,happy,actor_9,/03-01-03-01-30-09-02-03-01.wav,16000,46395,2.8996875
2892,angry,actor_9,/03-01-05-02-04-09-02-03-01.wav,16000,125807,7.8629375
2893,happy,actor_9,/03-01-03-01-03-09-02-03-01.wav,16000,53918,3.369875
2894,neutral,actor_9,/03-01-02-01-07-09-02-03-01.wav,16000,29676,1.85475
2895,angry,actor_9,/03-01-05-01-30-09-02-03-01.wav,16000,157154,9.822125
2896,angry,actor_9,/03-01-05-01-14-09-02-03-01.wav,16000,30094,1.880875
2897,angry,actor_9,/03-01-05-02-13-09-02-03-01.wav,16000,45977,2.8735625
2898,excited,actor_9,/03-01-09-02-15-09-02-03-01.wav,16000,77742,4.858875
2899,happy,actor_9,/03-01-03-01-28-09-02-03-01.wav,16000,117448,7.3405
2900,angry,actor_9,/03-01-05-02-21-09-02-03-01.wav,16000,157572,9.84825
2901,disappointment,actor_9,/03-01-12-02-01-09-02-03-01.wav,16000,53918,3.369875
2902,angry,actor_9,/03-01-05-02-05-09-02-03-01.wav,16000,28422,1.776375
2903,neutral,actor_9,/03-01-02-02-08-09-02-03-01.wav,16000,107835,6.7396875
2904,sad,actor_9,/03-01-04-01-01-09-02-03-01.wav,16000,125807,7.8629375
2905,fearful,actor_9,/03-01-06-01-09-09-02-03-01.wav,16000,101983,6.3739375
2906,happy,actor_9,/03-01-03-01-19-09-00-03-01.wav,16000,125389,7.8368125
2907,angry,actor_9,/03-01-05-02-26-09-02-03-01.wav,16000,109506,6.844125
2908,surprised,actor_9,/03-01-08-01-11-09-02-03-01.wav,16000,61859,3.8661875
2909,happy,actor_9,/03-01-03-01-20-09-02-03-01.wav,16000,14212,0.88825
2910,angry,actor_9,/03-01-05-02-29-09-02-03-01.wav,16000,45977,2.8735625
2911,sad,actor_9,/03-01-04-01-02-09-02-03-01-77.wav,16000,77742,4.858875
2912,angry,actor_9,/03-01-05-02-14-09-02-03-01.wav,16000,22153,1.3845625
2913,happy,actor_9,/03-01-03-01-04-09-02-03-01.wav,16000,61859,3.8661875
2914,angry,actor_7,/03-01-05-02-04-07-02-03-01.wav,16000,30929,1.9330625
2915,surprised,actor_7,/03-01-08-01-01-07-02-03-01.wav,16000,45977,2.8735625
2916,neutral,actor_7,/03-01-02-01-06-07-02-03-01.wav,16000,38453,2.4033125
2917,angry,actor_7,/03-01-05-02-12-07-02-03-01.wav,16000,70218,4.388625
2918,angry,actor_7,/03-01-05-02-15-07-02-03-01.wav,16000,45977,2.8735625
2919,angry,actor_7,/03-01-05-01-12-07-02-03-01.wav,16000,62277,3.8923125
2920,neutral,actor_7,/03-01-02-01-01-07-02-03-01.wav,16000,174708,10.91925
2921,angry,actor_7,/03-01-05-02-14-07-02-03-01.wav,16000,174708,10.91925
2922,sad,actor_7,/03-01-04-01-05-07-02-03-01-02.wav,16000,46395,2.8996875
2923,angry,actor_7,/03-01-05-02-02-07-02-03-01.wav,16000,91534,5.720875
2924,sad,actor_7,/03-01-04-02-01-07-02-03-01.wav,16000,30094,1.880875
2925,angry,actor_7,/03-01-05-02-05-07-02-03-01.wav,16000,115358,7.209875
2926,neutral,actor_7,/03-01-02-01-07-07-02-03-01.wav,16000,30512,1.907
2927,neutral,actor_7,/03-01-02-01-04-07-02-03-01-02.wav,16000,169693,10.6058125
2928,angry,actor_7,/03-01-05-02-14-07-02-03-01-02.wav,16000,110342,6.896375
2929,neutral,actor_7,/03-01-02-01-02-07-02-03-01.wav,16000,174708,10.91925
2930,sad,actor_7,/03-01-04-01-03-07-02-03-01.wav,16000,102819,6.4261875
2931,angry,actor_7,/03-01-05-02-07-07-02-03-01.wav,16000,54754,3.422125
2932,angry,actor_7,/03-01-05-02-11-07-02-03-01.wav,16000,33020,2.06375
2933,neutral,actor_7,/03-01-02-01-05-07-02-03-01.wav,16000,174708,10.91925
2934,angry,actor_7,/03-01-05-02-08-07-02-03-01.wav,16000,26333,1.6458125
2935,angry,actor_7,/03-01-05-02-06-07-02-03-01.wav,16000,22989,1.4368125
2936,sad,actor_7,/03-01-04-01-05-07-02-03-01.wav,16000,45977,2.8735625
2937,angry,actor_7,/03-01-05-02-10-07-02-03-01.wav,16000,30094,1.880875
2938,angry,actor_7,/03-01-05-02-09-07-02-03-01.wav,16000,15048,0.9405
2939,neutral,actor_7,/03-01-02-01-03-07-02-03-01.wav,16000,174708,10.91925
2940,sad,actor_7,/03-01-04-01-01-07-02-03-01-02.wav,16000,110342,6.896375
2941,sad,actor_7,/03-01-04-01-02-07-02-03-01.wav,16000,174289,10.8930625
2942,angry,actor_7,/03-01-05-02-01-07-02-03-01.wav,16000,22989,1.4368125
2943,sad,actor_0,/03-01-04-01-43-00-02-01-02-03.wav,16000,174708,10.91925
2944,angry,actor_0,/03-01-05-02-86-00-02-03-01.wav,16000,123299,7.7061875
2945,happy,actor_0,/03-01-03-02-03-00-03-03-01.wav,16000,46395,2.8996875
2946,sad,actor_0,/03-01-04-01-43-00-02-01-02-02.wav,16000,174708,10.91925
2947,sad,actor_0,/03-01-04-01-42-00-01-03-01-02-77.wav,16000,174708,10.91925
2948,angry,actor_0,/03-01-05-02-90-00-02-03-01.wav,16000,174708,10.91925
2949,happy,actor_0,/03-01-03-01-11-00-03-03-01-77.wav,16000,174708,10.91925
2950,happy,actor_0,/03-01-03-01-18-00-03-03-01-02-77.wav,16000,174708,10.91925
2951,happy,actor_0,/03-01-03-01-90-00-01-02-03.wav,16000,46395,2.8996875
2952,angry,actor_0,/03-01-05-02-94-00-02-03-01-02.wav,16000,30512,1.907
2953,surprised,actor_0,/03-01-08-01-27-00-01-03-01.wav,16000,75234,4.702125
2954,angry,actor_0,/03-01-05-02-89-00-02-03-01.wav,16000,53918,3.369875
2955,excited,actor_0,/03-01-09-01-80-00-02-03-01.wav,16000,62277,3.8923125
2956,sad,actor_0,/03-01-04-01-43-00-02-01-02-05.wav,16000,174708,10.91925
2957,excited,actor_0,/03-01-09-01-10-00-02-02-02.wav,16000,69381,4.3363125
2958,sad,actor_0,/03-01-04-01-22-00-03-03-01.wav,16000,122463,7.6539375
2959,happy,actor_0,/03-01-03-01-12-00-03-03-01-77.wav,16000,174708,10.91925
2960,sad,actor_0,/03-01-04-01-43-00-02-01-02-04.wav,16000,174708,10.91925
2961,surprised,actor_0,/03-01-08-01-99-00-02-02-02.wav,16000,174708,10.91925
2962,sad,actor_0,/03-01-04-01-43-00-02-01-02-06.wav,16000,174708,10.91925
2963,happy,actor_0,/03-01-03-01-01-00-02-02-02.wav,16000,128733,8.0458125
2964,surprised,actor_0,/03-01-08-01-99-00-02-02-02-02.wav,16000,26144,1.634
2965,angry,actor_0,/03-01-05-02-81-00-02-03-01.wav,16000,94878,5.929875
2966,happy,actor_0,/03-01-03-01-22-00-01-03-01.wav,16000,41797,2.6123125
2967,surprised,actor_0,/03-01-08-01-90-00-01-02-02-02.wav,16000,94460,5.90375
2968,disappointment,actor_0,/03-01-12-01-97-00-02-01-01-02.wav,16000,94460,5.90375
2969,angry,actor_0,/03-01-05-02-80-00-02-03-01.wav,16000,62695,3.9184375
2970,angry,actor_0,/03-01-05-02-87-00-02-03-01.wav,16000,35528,2.2205
2971,neutral,actor_0,/03-01-02-01-92-00-02-07-01.wav,16000,153198,9.574875
2972,surprised,actor_0,/03-01-08-01-29-00-01-03-01.wav,16000,77742,4.858875
2973,happy,actor_0,/03-01-03-01-10-00-02-03-01-02-77.wav,16000,170111,10.6319375
2974,surprised,actor_0,/03-01-08-01-90-00-01-02-02-04.wav,16000,41085,2.5678125
2975,angry,actor_0,/03-01-05-01-96-00-02-03-01.wav,16000,125807,7.8629375
2976,angry,actor_0,/03-01-05-02-91-00-02-03-01.wav,16000,153392,9.587
2977,disappointment,actor_0,/03-01-12-01-93-00-02-07-01.wav,16000,38871,2.4294375
2978,surprised,actor_0,/03-01-08-01-26-00-01-03-01.wav,16000,35528,2.2205
2979,angry,actor_0,/03-01-05-02-88-00-02-03-01.wav,16000,83175,5.1984375
2980,angry,actor_0,/03-01-05-01-06-00-02-03-01-77.wav,16000,108253,6.7658125
2981,surprised,actor_0,/03-01-08-01-90-00-01-02-02-05.wav,16000,46395,2.8996875
2982,angry,actor_0,/03-01-05-02-94-00-02-03-01.wav,16000,174708,10.91925
2983,angry,actor_0,/03-01-05-02-30-00-01-03-01.wav,16000,15048,0.9405
2984,angry,actor_0,/03-01-05-01-93-00-02-03-01.wav,16000,66457,4.1535625
2985,sad,actor_0,/03-01-04-01-43-00-02-01-02.wav,16000,134343,8.3964375
2986,happy,actor_0,/03-01-03-01-16-00-03-03-01.wav,16000,157572,9.84825
2987,neutral,actor_0,/03-01-02-01-80-00-02-03-01.wav,16000,94460,5.90375
2988,happy,actor_0,/03-01-03-02-11-00-03-03-01.wav,16000,42633,2.6645625
2989,happy,actor_0,/03-01-03-01-18-00-03-03-01-03-77.wav,16000,174708,10.91925
2990,happy,actor_0,/03-01-03-01-11-00-03-03-01-02-77.wav,16000,169693,10.6058125
2991,angry,actor_0,/03-01-05-02-82-00-02-03-01.wav,16000,123299,7.7061875
2992,sad,actor_0,/03-01-04-01-41-00-01-03-01.wav,16000,171364,10.71025
2993,angry,actor_0,/03-01-05-02-85-00-02-03-01.wav,16000,67293,4.2058125
2994,angry,actor_0,/03-01-05-02-95-00-02-03-01-77.wav,16000,90698,5.668625
2995,neutral,actor_0,/03-01-02-02-10-00-02-02-02.wav,16000,121626,7.601625
2996,happy,actor_0,/03-01-03-01-18-00-03-03-01-77.wav,16000,174708,10.91925
2997,sad,actor_0,/03-01-04-01-43-00-01-03-01-77.wav,16000,158408,9.9005
2998,surprised,actor_0,/03-01-08-01-90-00-01-02-02.wav,16000,92369,5.7730625
2999,sad,actor_0,/03-01-04-02-05-00-03-03-01.wav,16000,174708,10.91925
3000,neutral,actor_0,/03-01-02-01-42-00-02-03-01.wav,16000,60187,3.7616875
3001,happy,actor_0,/03-01-03-02-01-00-03-03-01.wav,16000,155064,9.6915
3002,angry,actor_0,/03-01-05-02-84-00-02-03-01.wav,16000,139182,8.698875
3003,happy,actor_0,/03-01-03-01-10-00-02-03-01-77.wav,16000,94460,5.90375
3004,happy,actor_0,/03-01-03-01-04-00-02-02-01.wav,16000,18809,1.1755625
3005,happy,actor_0,/03-01-03-01-07-00-02-01-01.wav,16000,114940,7.18375
3006,angry,actor_0,/03-01-05-01-28-00-01-03-01.wav,16000,74398,4.649875
3007,angry,actor_0,/03-01-05-02-92-00-02-03-01.wav,16000,98640,6.165
3008,happy,actor_0,/03-01-03-01-99-00-01-03-01.wav,16000,46813,2.9258125
3009,happy,actor_0,/03-01-03-01-40-00-02-03-01.wav,16000,38035,2.3771875
3010,sad,actor_0,/03-01-04-02-05-00-03-03-01-02.wav,16000,174708,10.91925
3011,sad,actor_0,/03-01-04-02-05-00-03-03-01-03.wav,16000,166767,10.4229375
3012,happy,actor_0,/03-01-03-01-17-00-03-03-01.wav,16000,158408,9.9005
3013,angry,actor_0,/03-01-05-02-83-00-02-03-01.wav,16000,99475,6.2171875
3014,happy,actor_0,/03-01-03-02-04-00-02-02-02.wav,16000,174708,10.91925
3015,happy,actor_0,/03-01-03-02-10-00-02-02-02-04.wav,16000,205636,12.85225
3016,neutral,actor_31,/03-01-02-01-22-31-02-03-01.wav,16000,173454,10.840875
3017,angry,actor_31,/03-01-05-01-15-31-02-03-01.wav,16000,149213,9.3258125
3018,disappointment,actor_31,/03-01-12-01-04-31-02-03-01-02.wav,16000,105513,6.5945625
3019,neutral,actor_31,/03-01-02-02-01-31-02-03-01.wav,16000,28422,1.776375
3020,disappointment,actor_31,/03-01-12-01-04-31-02-03-01-03.wav,16000,144000,9.0
3021,angry,actor_31,/03-01-05-01-01-31-02-03-01-02.wav,16000,128000,8.0
3022,angry,actor_31,/03-01-05-02-04-31-02-03-01.wav,16000,141689,8.8555625
3023,disappointment,actor_31,/03-01-12-01-04-31-02-03-01-01.wav,16000,144000,9.0
3024,neutral,actor_31,/03-01-02-01-09-31-02-03-01.wav,16000,144615,9.0384375
3025,neutral,actor_31,/03-01-02-01-10-31-02-03-01.wav,16000,70218,4.388625
3026,happy,actor_31,/03-01-03-01-14-31-02-03-01.wav,16000,109506,6.844125
3027,angry,actor_31,/03-01-05-01-01-31-02-03-01-01.wav,16000,128000,8.0
3028,happy,actor_31,/03-01-03-01-13-31-02-03-01.wav,16000,62277,3.8923125
3029,disappointment,actor_31,/03-01-12-02-03-31-02-03-01-02.wav,16000,128000,8.0
3030,disappointment,actor_31,/03-01-12-02-07-31-02-03-01.wav,16000,125389,7.8368125
3031,sad,actor_31,/03-01-04-02-10-31-02-03-01-03.wav,16000,96000,6.0
3032,surprised,actor_31,/03-01-08-02-01-31-02-03-01.wav,16000,27586,1.724125
3033,angry,actor_31,/03-01-05-02-15-31-02-03-01.wav,16000,70218,4.388625
3034,sad,actor_31,/03-01-04-02-10-31-02-03-01-02.wav,16000,96000,6.0
3035,neutral,actor_31,/03-01-02-01-16-31-02-03-01.wav,16000,94042,5.877625
3036,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-23.wav,16000,110184,6.8865
3037,sad,actor_31,/03-01-04-01-02-31-02-03-01-77-02.wav,16000,96000,6.0
3038,excited,actor_31,/03-01-09-01-15-31-02-03-01.wav,16000,77742,4.858875
3039,happy,actor_31,/03-01-03-01-12-31-02-03-01.wav,16000,30512,1.907
3040,angry,actor_31,/03-01-05-02-08-31-02-03-01-77.wav,16000,147541,9.2213125
3041,angry,actor_31,/03-01-05-02-02-31-02-03-01.wav,16000,91952,5.747
3042,sad,actor_31,/03-01-04-01-02-31-02-03-01-77-03.wav,16000,96000,6.0
3043,angry,actor_31,/03-01-05-01-05-31-02-03-01.wav,16000,99893,6.2433125
3044,happy,actor_31,/03-01-03-01-04-31-02-03-01.wav,16000,69800,4.3625
3045,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-20.wav,16000,145600,9.1
3046,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-08.wav,16000,145600,9.1
3047,sad,actor_31,/03-01-04-01-02-31-02-03-01-77-01.wav,16000,96000,6.0
3048,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-13.wav,16000,145600,9.1
3049,angry,actor_31,/03-01-05-01-13-31-02-03-01.wav,16000,78160,4.885
3050,boredom,actor_31,/03-01-01-01-07-31-02-03-01-77-22.wav,16000,51795,3.2371875
3051,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-09.wav,16000,145600,9.1
3052,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-35.wav,16000,145600,9.1
3053,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-19.wav,16000,145600,9.1
3054,disappointment,actor_31,/03-01-12-02-17-31-02-03-01.wav,16000,113268,7.07925
3055,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-31.wav,16000,145600,9.1
3056,sad,actor_31,/03-01-04-01-02-31-02-03-01-77-04.wav,16000,96000,6.0
3057,angry,actor_31,/03-01-05-01-14-31-02-03-01.wav,16000,30512,1.907
3058,happy,actor_31,/03-01-03-01-10-31-02-03-01-77.wav,16000,146705,9.1690625
3059,sad,actor_31,/03-01-04-01-02-31-02-03-01-77-05.wav,16000,96000,6.0
3060,happy,actor_31,/03-01-03-01-05-31-02-03-01-01.wav,16000,112000,7.0
3061,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-24.wav,16000,145600,9.1
3062,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-30.wav,16000,145600,9.1
3063,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-18.wav,16000,145600,9.1
3064,happy,actor_31,/03-01-03-01-03-31-02-03-01.wav,16000,123717,7.7323125
3065,neutral,actor_31,/03-01-02-01-08-31-02-03-01.wav,16000,113615,7.1009375
3066,angry,actor_31,/03-01-05-02-03-31-02-03-01-01.wav,16000,128000,8.0
3067,angry,actor_31,/03-01-05-01-02-31-02-03-01.wav,16000,83175,5.1984375
3068,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-29.wav,16000,145600,9.1
3069,angry,actor_31,/03-01-05-02-05-31-02-03-01.wav,16000,85683,5.3551875
3070,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-28.wav,16000,145600,9.1
3071,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-33.wav,16000,145600,9.1
3072,neutral,actor_31,/03-01-02-01-11-31-02-03-01.wav,16000,173454,10.840875
3073,happy,actor_31,/03-01-03-01-09-31-02-03-01.wav,16000,27586,1.724125
3074,sad,actor_31,/03-01-04-02-09-31-02-03-01-01.wav,16000,80000,5.0
3075,disappointment,actor_31,/03-01-12-02-04-31-02-03-01.wav,16000,90698,5.668625
3076,neutral,actor_31,/03-01-02-01-02-31-02-03-01-03.wav,16000,30750,1.921875
3077,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-02.wav,16000,145600,9.1
3078,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-16.wav,16000,145600,9.1
3079,angry,actor_31,/03-01-05-01-03-31-02-03-01-77.wav,16000,163840,10.24
3080,sad,actor_31,/03-01-04-01-03-31-02-03-01.wav,16000,84429,5.2768125
3081,angry,actor_31,/03-01-05-01-07-31-02-03-01.wav,16000,50156,3.13475
3082,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-25.wav,16000,145600,9.1
3083,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-17.wav,16000,145600,9.1
3084,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-03.wav,16000,145600,9.1
3085,neutral,actor_31,/03-01-02-01-02-31-02-03-01-02.wav,16000,80000,5.0
3086,sad,actor_31,/03-01-04-02-09-31-02-03-01-02.wav,16000,80000,5.0
3087,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-15.wav,16000,145600,9.1
3088,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-01.wav,16000,145600,9.1
3089,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-26.wav,16000,145600,9.1
3090,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-32.wav,16000,145600,9.1
3091,happy,actor_31,/03-01-03-01-08-31-00-03-01-02.wav,16000,38941,2.4338125
3092,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-27.wav,16000,115868,7.24175
3093,happy,actor_31,/03-01-03-01-06-31-02-03-01.wav,16000,109506,6.844125
3094,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-14.wav,16000,145600,9.1
3095,angry,actor_31,/03-01-05-01-08-31-02-03-01.wav,16000,97283,6.0801875
3096,neutral,actor_31,/03-01-02-01-02-31-02-03-01-01.wav,16000,80000,5.0
3097,sad,actor_31,/03-01-04-02-09-31-02-03-01-03.wav,16000,80000,5.0
3098,neutral,actor_31,/03-01-02-01-05-31-02-03-01.wav,16000,136674,8.542125
3099,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-10.wav,16000,145600,9.1
3100,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-04.wav,16000,145600,9.1
3101,neutral,actor_31,/03-01-02-01-01-31-02-03-01-01.wav,16000,184896,11.556
3102,neutral,actor_31,/03-01-02-01-04-31-02-03-01-77.wav,16000,162169,10.1355625
3103,happy,actor_31,/03-01-03-01-01-31-02-03-01.wav,16000,67293,4.2058125
3104,excited,actor_31,/03-01-09-01-06-31-02-03-01.wav,16000,17973,1.1233125
3105,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-05.wav,16000,145600,9.1
3106,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-11.wav,16000,145600,9.1
3107,neutral,actor_31,/03-01-02-01-02-31-02-03-01-77-03.wav,16000,112000,7.0
3108,neutral,actor_31,/03-01-02-01-02-31-02-03-01-77-01.wav,16000,112000,7.0
3109,sad,actor_31,/03-01-04-02-09-31-02-03-01-04.wav,16000,80000,5.0
3110,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-07.wav,16000,145600,9.1
3111,excited,actor_31,/03-01-09-01-05-31-02-03-01-02.wav,16000,112000,7.0
3112,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-34.wav,16000,145600,9.1
3113,neutral,actor_31,/03-01-02-01-07-31-02-03-01-77-21.wav,16000,145600,9.1
3114,neutral,actor_31,/03-01-02-01-01-31-02-03-01-03.wav,16000,96000,6.0
3115,sad,actor_31,/03-01-04-01-07-31-02-03-01-77-12.wav,16000,145600,9.1
3116,sad,actor_31,/03-01-04-02-09-31-02-03-01-05.wav,16000,169344,10.584
3117,disappointment,actor_31,/03-01-12-01-10-31-02-03-01-01.wav,16000,68800,4.3
3118,angry,actor_31,/03-01-05-02-09-31-02-03-01.wav,16000,18809,1.1755625
3119,neutral,actor_31,/03-01-02-01-07-31-02-03-01-02.wav,16000,144000,9.0
3120,neutral,actor_31,/03-01-02-01-04-31-02-03-01.wav,16000,45977,2.8735625
3121,angry,actor_31,/03-01-05-01-17-31-02-03-01.wav,16000,104511,6.5319375
3122,angry,actor_31,/03-01-05-01-18-31-02-03-01.wav,16000,101983,6.3739375
3123,neutral,actor_31,/03-01-02-01-07-31-02-03-01-01.wav,16000,144000,9.0
3124,neutral,actor_31,/03-01-02-01-12-31-02-03-01.wav,16000,90698,5.668625
3125,angry,actor_31,/03-01-05-02-06-31-02-03-01.wav,16000,137092,8.56825
3126,happy,actor_31,/03-01-03-01-02-31-02-03-01-02.wav,16000,96000,6.0
3127,angry,actor_31,/03-01-05-01-06-31-02-03-01.wav,16000,30512,1.907
3128,happy,actor_31,/03-01-03-01-11-31-02-03-01.wav,16000,27169,1.6980625
3129,angry,actor_31,/03-01-05-01-10-31-02-03-01-02.wav,16000,138816,8.676
3130,angry,actor_31,/03-01-05-02-09-31-02-03-01-01.wav,16000,159552,9.972
3131,happy,actor_31,/03-01-03-01-02-31-02-03-01-01.wav,16000,96000,6.0
3132,fearful,actor_31,/03-01-06-02-02-31-02-03-01.wav,16000,19645,1.2278125
3133,disappointment,actor_31,/03-01-12-01-14-31-02-03-01.wav,16000,43051,2.6906875
3134,surprised,actor_31,/03-01-08-01-04-31-02-03-01.wav,16000,56008,3.5005
3135,neutral,actor_31,/03-01-02-01-03-31-02-03-01.wav,16000,138346,8.646625
3136,happy,actor_31,/03-01-03-01-07-31-02-03-01.wav,16000,114522,7.157625
3137,sad,actor_36,/03-01-04-01-09-36-03-03-01-77-01.wav,16000,128000,8.0
3138,disappointment,actor_36,/03-01-12-01-01-36-03-03-01.wav,16000,83175,5.1984375
3139,sad,actor_36,/03-01-04-02-02-36-03-03-01-77-02.wav,16000,128000,8.0
3140,sad,actor_36,/03-01-04-01-09-36-03-03-01-77-02.wav,16000,128000,8.0
3141,sad,actor_36,/03-01-04-02-02-36-03-03-01-77-01.wav,16000,128000,8.0
3142,sad,actor_36,/03-01-04-01-10-36-03-03-01.wav,16000,66875,4.1796875
3143,sad,actor_36,/03-01-04-01-11-36-03-03-01.wav,16000,108671,6.7919375
3144,sad,actor_36,/03-01-04-01-07-36-03-03-01-77.wav,16000,36364,2.27275
3145,neutral,actor_36,/03-01-02-01-01-36-03-03-01.wav,16000,12540,0.78375
3146,sad,actor_36,/03-01-04-02-14-36-03-03-01.wav,16000,146705,9.1690625
3147,sad,actor_36,/03-01-04-01-08-36-03-03-01-77.wav,16000,165513,10.3445625
3148,happy,actor_36,/03-01-03-01-01-36-03-03-01-77.wav,16000,56426,3.526625
3149,sad,actor_36,/03-01-04-01-02-36-03-03-01.wav,16000,45559,2.8474375
3150,angry,actor_36,/03-01-05-02-01-36-03-03-01.wav,16000,44305,2.7690625
3151,sad,actor_36,/03-01-04-01-06-36-03-03-01-77.wav,16000,52246,3.265375
3152,neutral,actor_36,/03-01-02-01-03-36-03-03-01.wav,16000,18391,1.1494375
3153,sad,actor_36,/03-01-04-01-15-36-03-03-01.wav,16000,75652,4.72825
3154,sad,actor_36,/03-01-04-02-15-36-03-03-01.wav,16000,98640,6.165
3155,sad,actor_36,/03-01-04-01-12-36-03-03-01.wav,16000,66039,4.1274375
3156,sad,actor_36,/03-01-04-01-13-36-03-03-01-77.wav,16000,105327,6.5829375
3157,sad,actor_38,/03-01-04-01-01-38-02-03-01-04.wav,16000,96000,6.0
3158,angry,actor_38,/03-01-05-02-07-38-02-03-01.wav,16000,60187,3.7616875
3159,sad,actor_38,/03-01-04-01-01-38-02-03-01-02.wav,16000,169344,10.584
3160,angry,actor_38,/03-01-05-01-11-38-02-03-01.wav,16000,56844,3.55275
3161,neutral,actor_38,/03-01-02-01-02-38-02-03-01.wav,16000,30929,1.9330625
3162,sad,actor_38,/03-01-04-01-01-38-02-03-01-01.wav,16000,96000,6.0
3163,happy,actor_38,/03-01-03-01-10-38-02-03-01.wav,16000,39707,2.4816875
3164,angry,actor_38,/03-01-05-02-08-38-02-03-01-01.wav,16000,144000,9.0
3165,neutral,actor_38,/03-01-02-01-03-38-02-03-01.wav,16000,35528,2.2205
3166,sad,actor_38,/03-01-04-01-02-38-02-03-01.wav,16000,115358,7.209875
3167,angry,actor_38,/03-01-05-02-08-38-02-03-01-02.wav,16000,144000,9.0
